date,env_interaction_score,base_risk_score,monsoon_flag,humidity_streak_days,rainfall_streak_days,variety_susceptibility,crop_age_months,infected_sett_flag,susceptibility_factor,crop_stage_factor,infection_factor,final_risk_score,risk_level,early_warning,advisory_message
2011-08-23,2,0.7163392857142857,1,10,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2011-08-24,2,0.7146785714285715,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-08-25,2,0.7135571428571428,1,1,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-08-26,2,0.7110714285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-08-27,2,0.7101642857142857,1,1,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-08-28,2,0.7092464285714286,1,2,1,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-08-29,2,0.7086607142857143,1,3,2,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-08-30,2,0.7095321428571428,1,4,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-08-31,2,0.7118464285714285,1,5,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-09-01,2,0.7136250000000001,1,6,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-09-02,2,0.7156928571428571,1,7,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2011-09-03,2,0.7166321428571428,1,8,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2011-09-04,2,0.7170821428571428,1,9,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2011-09-05,2,0.7178357142857144,1,10,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2011-09-06,2,0.7179571428571428,1,11,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2011-09-07,2,0.7177714285714285,1,12,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2011-09-08,2,0.7176285714285715,1,13,0,0.7,6,0,1.2,1.2,1.0,1.0,HIGH,0,High risk due to prolonged high humidity. Immediate monitoring and preventive fungicide application recommended.
2011-09-09,1,0.4670642857142857,1,14,0,0.7,6,0,1.2,1.2,1.0,0.6725725714285713,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-10,1,0.4665642857142857,1,15,0,0.7,6,0,1.2,1.2,1.0,0.6718525714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-11,1,0.46656428571428576,1,16,0,0.7,6,0,1.2,1.2,1.0,0.6718525714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-12,1,0.46577499999999994,1,17,0,0.7,6,0,1.2,1.2,1.0,0.6707159999999999,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-13,1,0.4646607142857143,1,18,0,0.7,6,0,1.2,1.2,1.0,0.6691114285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-14,1,0.4637392857142857,1,19,0,0.7,6,0,1.2,1.2,1.0,0.6677845714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-15,1,0.4622857142857143,1,20,0,0.7,6,0,1.2,1.2,1.0,0.6656914285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-16,1,0.46211071428571426,1,21,0,0.7,6,0,1.2,1.2,1.0,0.6654394285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-17,1,0.4622,1,22,0,0.7,6,0,1.2,1.2,1.0,0.665568,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-18,1,0.4610964285714285,1,23,0,0.7,6,0,1.2,1.2,1.0,0.6639788571428571,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-19,1,0.46103214285714283,1,24,0,0.7,6,0,1.2,1.2,1.0,0.6638862857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-20,1,0.4611857142857143,1,25,0,0.7,6,0,1.2,1.2,1.0,0.6641074285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-21,1,0.4607178571428571,1,26,0,0.7,6,0,1.2,1.2,1.0,0.6634337142857142,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-22,1,0.4580142857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6595405714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-09-23,0,0.20437142857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2942948571428571,LOW,0,Low risk. Maintain standard crop management practices.
2011-09-24,0,0.20201785714285714,1,0,0,0.7,6,0,1.2,1.2,1.0,0.29090571428571427,LOW,0,Low risk. Maintain standard crop management practices.
2011-09-25,0,0.20030357142857144,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28843714285714284,LOW,0,Low risk. Maintain standard crop management practices.
2011-09-26,0,0.19698571428571426,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2836594285714285,LOW,0,Low risk. Maintain standard crop management practices.
2011-09-27,0,0.19301071428571429,1,0,0,0.7,6,0,1.2,1.2,1.0,0.27793542857142856,LOW,0,Low risk. Maintain standard crop management practices.
2011-09-28,0,0.18890714285714288,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2720262857142857,LOW,0,Low risk. Maintain standard crop management practices.
2011-09-29,0,0.18646071428571429,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26850342857142856,LOW,0,Low risk. Maintain standard crop management practices.
2011-09-30,0,0.18511428571428573,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26656457142857143,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-01,0,0.18324285714285712,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26386971428571426,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-02,0,0.18110357142857145,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26078914285714283,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-03,0,0.18075,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26027999999999996,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-04,0,0.18254285714285715,1,0,0,0.7,6,0,1.2,1.2,1.0,0.26286171428571425,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-05,0,0.1850142857142857,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2664205714285714,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-06,0,0.18884285714285715,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2719337142857143,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-07,0,0.19258571428571428,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2773234285714285,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-08,0,0.1947214285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28039885714285717,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-09,0,0.19815714285714287,1,0,1,0.7,6,0,1.2,1.2,1.0,0.2853462857142857,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-10,0,0.20065000000000002,1,0,0,0.7,6,0,1.2,1.2,1.0,0.288936,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-11,1,0.45065357142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6489411428571429,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-12,1,0.4506678571428572,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6489617142857143,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-13,1,0.44934642857142854,1,0,0,0.7,6,0,1.2,1.2,1.0,0.647058857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-14,1,0.4491357142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6467554285714286,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-15,1,0.4492,1,0,0,0.7,6,0,1.2,1.2,1.0,0.646848,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-16,1,0.4481464285714286,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6453308571428572,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-17,1,0.4470321428571429,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6437262857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-18,1,0.44785714285714284,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6449142857142857,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-19,0,0.1977107142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28470342857142855,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-20,0,0.19712142857142856,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2838548571428571,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-21,0,0.19498214285714288,1,0,0,0.7,6,0,1.2,1.2,1.0,0.28077428571428575,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-22,0,0.19234285714285712,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2769737142857142,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-23,0,0.18983214285714287,1,0,0,0.7,6,0,1.2,1.2,1.0,0.2733582857142857,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-24,0,0.18834642857142858,1,0,0,0.7,6,0,1.2,1.2,1.0,0.27121885714285715,LOW,0,Low risk. Maintain standard crop management practices.
2011-10-25,1,0.43506071428571425,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6264874285714285,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-26,1,0.43294285714285713,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6234377142857143,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-27,1,0.43360000000000004,1,0,1,0.7,6,0,1.2,1.2,1.0,0.6243839999999999,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-28,2,0.6848285714285715,1,0,2,0.7,6,0,1.2,1.2,1.0,0.9861531428571428,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-10-29,2,0.6876785714285714,1,0,3,0.7,6,0,1.2,1.2,1.0,0.9902571428571426,HIGH,0,High outbreak risk under favorable environmental conditions. Immediate field inspection required.
2011-10-30,1,0.4417142857142857,1,1,0,0.7,6,0,1.2,1.2,1.0,0.6360685714285714,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-10-31,1,0.4431607142857143,1,0,0,0.7,6,0,1.2,1.2,1.0,0.6381514285714286,MEDIUM,0,Moderate risk. Monitor weather conditions and prepare preventive measures.
2011-11-01,1,0.4443178571428571,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19194531428571424,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-02,1,0.44631785714285716,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19280931428571427,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-03,1,0.4475607142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19334622857142855,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-04,1,0.4475821428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19335548571428568,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-05,0,0.19630357142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08480314285714285,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-06,0,0.19500357142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08424154285714286,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-07,0,0.19653571428571429,0,1,0,0.7,6,0,1.2,1.2,1.0,0.08490342857142856,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-08,0,0.1986285714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08580754285714284,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-09,0,0.19812142857142856,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08558845714285712,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-10,0,0.19464285714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08408571428571428,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-11,0,0.19239285714285717,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08311371428571428,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-12,0,0.1901678571428571,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08215251428571427,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-13,0,0.18851071428571425,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08143662857142855,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-14,0,0.18611071428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08039982857142855,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-15,0,0.18451785714285712,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07971171428571427,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-16,0,0.18382500000000002,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0794124,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-17,0,0.18283571428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07898502857142857,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-18,0,0.1796892857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07762577142857141,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-19,0,0.17771071428571428,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07677102857142856,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-20,0,0.17605,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0760536,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-21,0,0.17392857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07513714285714285,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-22,0,0.17069285714285712,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07373931428571427,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-23,0,0.16732142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07228285714285712,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-24,0,0.16774642857142855,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07246645714285711,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-25,0,0.17048571428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07364982857142856,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-26,0,0.1744,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07534079999999999,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-27,0,0.17814285714285713,0,0,1,0.7,6,0,1.2,1.2,1.0,0.07695771428571427,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-28,1,0.4341607142857143,0,1,2,0.7,6,0,1.2,1.2,1.0,0.18755742857142854,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-29,1,0.440625,0,2,3,0.7,6,0,1.2,1.2,1.0,0.19035,LOW,0,Low risk. Maintain standard crop management practices.
2011-11-30,1,0.44535714285714284,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19239428571428568,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-01,1,0.44934285714285715,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19411611428571426,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-02,1,0.45415357142857143,0,1,0,0.7,6,0,1.2,1.2,1.0,0.19619434285714285,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-03,1,0.4544285714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19631314285714282,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-04,1,0.4523607142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.19541982857142856,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-05,0,0.2002,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08648639999999999,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-06,0,0.19840714285714284,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0857118857142857,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-07,0,0.19844642857142855,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08572885714285712,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-08,0,0.19702142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08511325714285713,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-09,0,0.19433214285714284,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08395148571428569,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-10,0,0.193075,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08340839999999998,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-11,0,0.19138571428571427,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08267862857142856,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-12,0,0.18560357142857145,0,0,0,0.7,6,0,1.2,1.2,1.0,0.08018074285714286,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-13,0,0.1825642857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0788677714285714,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-14,0,0.18222857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07872274285714286,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-15,0,0.182275,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07874279999999999,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-16,0,0.1800642857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0777877714285714,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-17,0,0.17886785714285713,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07727091428571428,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-18,0,0.1792392857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07743137142857141,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-19,0,0.18085,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0781272,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-20,0,0.1804285714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07794514285714284,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-21,0,0.17825714285714286,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0770070857142857,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-22,0,0.17785357142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07683274285714285,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-23,0,0.1782,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07698239999999999,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-24,0,0.1785607142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07713822857142856,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-25,0,0.1792535714285714,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07743754285714283,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-26,0,0.17947500000000002,0,0,0,0.7,6,0,1.2,1.2,1.0,0.0775332,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-27,0,0.17837142857142857,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07705645714285712,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-28,0,0.1758,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07594559999999999,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-29,0,0.17155357142857144,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07411114285714285,LOW,0,Low risk. Maintain standard crop management practices.
2011-12-30,0,0.16942857142857143,0,0,0,0.7,6,0,1.2,1.2,1.0,0.07319314285714285,LOW,0,Low risk. Maintain standard crop management practices.
